"Bp" "Int" "Split" "Bp_per_contig" "Per_Site_Mut_Rate" "Per_Site_Recomb_Rate" "Pop_Dynamics_Type" "Error"
"649" 1e+05 30 8 12500 0.6513 0.6513 "psmcSim1" 2.64162570245716
"650" 1e+05 40 1024 98 0.6513 0.6513 "psmcSim1" 2.64162570245716
"651" 1e+05 40 128 782 0.6513 0.6513 "psmcSim1" 2.64162570245716
"652" 1e+05 40 16 6250 0.6513 0.6513 "psmcSim1" 2.64162570245716
"653" 1e+05 40 1 1e+05 0.6513 0.6513 "psmcSim1" 2.64162570245716
"654" 1e+05 40 256 391 0.6513 0.6513 "psmcSim1" 2.64162570245716
"655" 1e+05 40 2 50000 0.6513 0.6513 "psmcSim1" 2.64162570245716
"656" 1e+05 40 32 3125 0.6513 0.6513 "psmcSim1" 2.64162570245716
"657" 1e+05 40 4 25000 0.6513 0.6513 "psmcSim1" 2.64162570245716
"658" 1e+05 40 512 196 0.6513 0.6513 "psmcSim1" 2.64162570245716
"659" 1e+05 40 64 1563 0.6513 0.6513 "psmcSim1" 2.64162570245716
"660" 1e+05 40 8 12500 0.6513 0.6513 "psmcSim1" 2.64162570245716
"661" 2e+07 10 1024 19532 0.0032565 0.0032565 "psmcSim1" 1.17254888457933
"662" 2e+07 10 128 156250 0.0032565 0.0032565 "psmcSim1" 0.848696555496849
"663" 2e+07 10 16 1250000 0.0032565 0.0032565 "psmcSim1" 0.755009425142231
"664" 2e+07 10 1 2e+07 0.0032565 0.0032565 "psmcSim1" 0.735567396819402
"665" 2e+07 10 256 78125 0.0032565 0.0032565 "psmcSim1" 0.6887388382414
"666" 2e+07 10 2 1e+07 0.0032565 0.0032565 "psmcSim1" 0.737767731267348
"667" 2e+07 10 32 625000 0.0032565 0.0032565 "psmcSim1" 0.703510906612513
"668" 2e+07 10 4 5e+06 0.0032565 0.0032565 "psmcSim1" 0.745038746648337
"669" 2e+07 10 512 39063 0.0032565 0.0032565 "psmcSim1" 0.72450205413059
"670" 2e+07 10 64 312500 0.0032565 0.0032565 "psmcSim1" 0.694775488063911
"671" 2e+07 10 8 2500000 0.0032565 0.0032565 "psmcSim1" 0.703970415698326
"672" 2e+07 20 1024 19532 0.0032565 0.0032565 "psmcSim1" 1.05882599815202
"673" 2e+07 20 128 156250 0.0032565 0.0032565 "psmcSim1" 0.496100755920271
"674" 2e+07 20 16 1250000 0.0032565 0.0032565 "psmcSim1" 0.765351925408786
"675" 2e+07 20 1 2e+07 0.0032565 0.0032565 "psmcSim1" 0.606832716354247
"676" 2e+07 20 256 78125 0.0032565 0.0032565 "psmcSim1" 0.492354448427032
"677" 2e+07 20 2 1e+07 0.0032565 0.0032565 "psmcSim1" 0.58615416441161
"678" 2e+07 20 32 625000 0.0032565 0.0032565 "psmcSim1" 0.594794015797518
"679" 2e+07 20 4 5e+06 0.0032565 0.0032565 "psmcSim1" 0.59283281377864
"680" 2e+07 20 512 39063 0.0032565 0.0032565 "psmcSim1" 1.68157042399692
"681" 2e+07 20 64 312500 0.0032565 0.0032565 "psmcSim1" 0.71313628897121
"682" 2e+07 20 8 2500000 0.0032565 0.0032565 "psmcSim1" 0.672306613516705
"683" 2e+07 30 1024 19532 0.0032565 0.0032565 "psmcSim1" 2.31763084540912
"684" 2e+07 30 128 156250 0.0032565 0.0032565 "psmcSim1" 0.687716723397935
"685" 2e+07 30 16 1250000 0.0032565 0.0032565 "psmcSim1" 0.73975214485539
"686" 2e+07 30 1 2e+07 0.0032565 0.0032565 "psmcSim1" 0.693579865540162
"687" 2e+07 30 256 78125 0.0032565 0.0032565 "psmcSim1" 0.618742524785668
"688" 2e+07 30 2 1e+07 0.0032565 0.0032565 "psmcSim1" 0.699181592267686
"689" 2e+07 30 32 625000 0.0032565 0.0032565 "psmcSim1" 0.673065348146174
"690" 2e+07 30 4 5e+06 0.0032565 0.0032565 "psmcSim1" 0.70494074621509
"691" 2e+07 30 512 39063 0.0032565 0.0032565 "psmcSim1" 1.17795845611235
"692" 2e+07 30 64 312500 0.0032565 0.0032565 "psmcSim1" 0.776774015094183
"693" 2e+07 30 8 2500000 0.0032565 0.0032565 "psmcSim1" 0.709668529976047
"694" 2e+07 40 1024 19532 0.0032565 0.0032565 "psmcSim1" 0.934634801626958
"695" 2e+07 40 128 156250 0.0032565 0.0032565 "psmcSim1" 0.719058800195635
"696" 2e+07 40 16 1250000 0.0032565 0.0032565 "psmcSim1" 0.659611063130276
"697" 2e+07 40 1 2e+07 0.0032565 0.0032565 "psmcSim1" 0.69187790207309
"698" 2e+07 40 256 78125 0.0032565 0.0032565 "psmcSim1" 0.976503725193239
"699" 2e+07 40 2 1e+07 0.0032565 0.0032565 "psmcSim1" 0.701246360867259
"700" 2e+07 40 32 625000 0.0032565 0.0032565 "psmcSim1" 0.62945721434615
"701" 2e+07 40 4 5e+06 0.0032565 0.0032565 "psmcSim1" 0.681128979296611
"702" 2e+07 40 512 39063 0.0032565 0.0032565 "psmcSim1" 1.08148428471628
"703" 2e+07 40 64 312500 0.0032565 0.0032565 "psmcSim1" 0.704873671679135
"704" 2e+07 40 8 2500000 0.0032565 0.0032565 "psmcSim1" 0.71595448256593
"705" 5e+06 10 1024 4883 0.013026 0.013026 "psmcSim1" 0.851970899078314
"706" 5e+06 10 128 39063 0.013026 0.013026 "psmcSim1" 0.785932197900006
"707" 5e+06 10 16 312500 0.013026 0.013026 "psmcSim1" 0.573042210471931
"708" 5e+06 10 1 5e+06 0.013026 0.013026 "psmcSim1" 0.493671274793826
"709" 5e+06 10 256 19532 0.013026 0.013026 "psmcSim1" 0.66374505925512
"710" 5e+06 10 2 2500000 0.013026 0.013026 "psmcSim1" 0.513242085986842
"711" 5e+06 10 32 156250 0.013026 0.013026 "psmcSim1" 0.492451966114539
"712" 5e+06 10 4 1250000 0.013026 0.013026 "psmcSim1" 0.488854460177679
"713" 5e+06 10 512 9766 0.013026 0.013026 "psmcSim1" 1.58162497272175
"714" 5e+06 10 64 78125 0.013026 0.013026 "psmcSim1" 0.9602630761837
"715" 5e+06 10 8 625000 0.013026 0.013026 "psmcSim1" 0.4350275320788
"716" 5e+06 20 1024 4883 0.013026 0.013026 "psmcSim1" 0.457486532879825
"717" 5e+06 20 128 39063 0.013026 0.013026 "psmcSim1" 2.49799116848467
"718" 5e+06 20 16 312500 0.013026 0.013026 "psmcSim1" 1.37736811847654
"719" 5e+06 20 1 5e+06 0.013026 0.013026 "psmcSim1" 2.2534735185045
"720" 5e+06 20 256 19532 0.013026 0.013026 "psmcSim1" 1.62715637419265
"721" 5e+06 20 2 2500000 0.013026 0.013026 "psmcSim1" 2.25933593377857
"722" 5e+06 20 32 156250 0.013026 0.013026 "psmcSim1" 1.23626342686091
"723" 5e+06 20 4 1250000 0.013026 0.013026 "psmcSim1" 2.06531121948344
"724" 5e+06 20 512 9766 0.013026 0.013026 "psmcSim1" 0.313406784349767
"725" 5e+06 20 64 78125 0.013026 0.013026 "psmcSim1" 1.69161674502917
"726" 5e+06 20 8 625000 0.013026 0.013026 "psmcSim1" 1.84781374860848
"727" 5e+06 30 1024 4883 0.013026 0.013026 "psmcSim1" 1.58691196623707
"728" 5e+06 30 128 39063 0.013026 0.013026 "psmcSim1" 4.93592274656751
"729" 5e+06 30 16 312500 0.013026 0.013026 "psmcSim1" 3.7369546379816
"730" 5e+06 30 1 5e+06 0.013026 0.013026 "psmcSim1" 3.32207166788233
"731" 5e+06 30 256 19532 0.013026 0.013026 "psmcSim1" 3.77707234133436
"732" 5e+06 30 2 2500000 0.013026 0.013026 "psmcSim1" 3.30862336355823
"733" 5e+06 30 32 156250 0.013026 0.013026 "psmcSim1" 4.67060506930389
"734" 5e+06 30 4 1250000 0.013026 0.013026 "psmcSim1" 3.37389723462975
"735" 5e+06 30 512 9766 0.013026 0.013026 "psmcSim1" 2.89073542013061
"736" 5e+06 30 64 78125 0.013026 0.013026 "psmcSim1" 3.95028008338857
"737" 5e+06 30 8 625000 0.013026 0.013026 "psmcSim1" 3.45816414006502
"738" 5e+06 40 1024 4883 0.013026 0.013026 "psmcSim1" 0.748331137256765
"739" 5e+06 40 128 39063 0.013026 0.013026 "psmcSim1" 3.18413563896633
"740" 5e+06 40 16 312500 0.013026 0.013026 "psmcSim1" 2.49099671027749
"741" 5e+06 40 1 5e+06 0.013026 0.013026 "psmcSim1" 2.88806829293147
"742" 5e+06 40 256 19532 0.013026 0.013026 "psmcSim1" 2.27499220324594
"743" 5e+06 40 2 2500000 0.013026 0.013026 "psmcSim1" 3.12801964414757
"744" 5e+06 40 32 156250 0.013026 0.013026 "psmcSim1" 2.88219616008555
"745" 5e+06 40 4 1250000 0.013026 0.013026 "psmcSim1" 3.02887097446293
"746" 5e+06 40 512 9766 0.013026 0.013026 "psmcSim1" 1.31898158500067
"747" 5e+06 40 64 78125 0.013026 0.013026 "psmcSim1" 2.38957985882344
"748" 5e+06 40 8 625000 0.013026 0.013026 "psmcSim1" 2.87780308002373
"749" 5e+05 10 1024 489 0.13026 0.13026 "psmcSim1" 2.64162570245716
"750" 5e+05 10 128 3907 0.13026 0.13026 "psmcSim1" 2.64162570245716
"751" 5e+05 10 16 31250 0.13026 0.13026 "psmcSim1" 2.64162570245716
"752" 5e+05 10 1 5e+05 0.13026 0.13026 "psmcSim1" 2.64162570245716
"753" 5e+05 10 256 1954 0.13026 0.13026 "psmcSim1" 2.64162570245716
"754" 5e+05 10 2 250000 0.13026 0.13026 "psmcSim1" 2.64162570245716
"755" 5e+05 10 32 15625 0.13026 0.13026 "psmcSim1" 2.64162570245716
"756" 5e+05 10 4 125000 0.13026 0.13026 "psmcSim1" 2.64162570245716
"757" 5e+05 10 512 977 0.13026 0.13026 "psmcSim1" 2.64162570245716
"758" 5e+05 10 64 7813 0.13026 0.13026 "psmcSim1" 2.64162570245716
"759" 5e+05 10 8 62500 0.13026 0.13026 "psmcSim1" 2.64162570245716
"760" 5e+05 20 1024 489 0.13026 0.13026 "psmcSim1" 2.64162570245716
"761" 5e+05 20 128 3907 0.13026 0.13026 "psmcSim1" 2.64162570245716
"762" 5e+05 20 16 31250 0.13026 0.13026 "psmcSim1" 2.64162570245716
"763" 5e+05 20 1 5e+05 0.13026 0.13026 "psmcSim1" 2.64162570245716
"764" 5e+05 20 256 1954 0.13026 0.13026 "psmcSim1" 2.64162570245716
"765" 5e+05 20 2 250000 0.13026 0.13026 "psmcSim1" 2.64162570245716
"766" 5e+05 20 32 15625 0.13026 0.13026 "psmcSim1" 2.64162570245716
"767" 5e+05 20 4 125000 0.13026 0.13026 "psmcSim1" 2.64162570245716
"768" 5e+05 20 512 977 0.13026 0.13026 "psmcSim1" 2.64162570245716
"769" 5e+05 20 64 7813 0.13026 0.13026 "psmcSim1" 2.64162570245716
"770" 5e+05 20 8 62500 0.13026 0.13026 "psmcSim1" 2.64162570245716
"771" 5e+05 30 1024 489 0.13026 0.13026 "psmcSim1" 2.64162570245716
"772" 5e+05 30 128 3907 0.13026 0.13026 "psmcSim1" 2.64162570245716
"773" 5e+05 30 16 31250 0.13026 0.13026 "psmcSim1" 2.64162570245716
"774" 5e+05 30 1 5e+05 0.13026 0.13026 "psmcSim1" 2.64162570245716
"775" 5e+05 30 256 1954 0.13026 0.13026 "psmcSim1" 2.64162570245716
"776" 5e+05 30 2 250000 0.13026 0.13026 "psmcSim1" 2.64162570245716
"777" 5e+05 30 32 15625 0.13026 0.13026 "psmcSim1" 2.64162570245716
"778" 5e+05 30 4 125000 0.13026 0.13026 "psmcSim1" 2.64162570245716
"779" 5e+05 30 512 977 0.13026 0.13026 "psmcSim1" 2.64162570245716
"780" 5e+05 30 64 7813 0.13026 0.13026 "psmcSim1" 2.64162570245716
"781" 5e+05 30 8 62500 0.13026 0.13026 "psmcSim1" 2.64162570245716
"782" 5e+05 40 1024 489 0.13026 0.13026 "psmcSim1" 2.64162570245716
"783" 5e+05 40 128 3907 0.13026 0.13026 "psmcSim1" 2.64162570245716
"784" 5e+05 40 16 31250 0.13026 0.13026 "psmcSim1" 2.64162570245716
"785" 5e+05 40 1 5e+05 0.13026 0.13026 "psmcSim1" 2.64162570245716
"786" 5e+05 40 256 1954 0.13026 0.13026 "psmcSim1" 2.64162570245716
"787" 5e+05 40 2 250000 0.13026 0.13026 "psmcSim1" 2.64162570245716
"788" 5e+05 40 32 15625 0.13026 0.13026 "psmcSim1" 2.64162570245716
"789" 5e+05 40 4 125000 0.13026 0.13026 "psmcSim1" 2.64162570245716
"790" 5e+05 40 512 977 0.13026 0.13026 "psmcSim1" 2.64162570245716
"791" 5e+05 40 64 7813 0.13026 0.13026 "psmcSim1" 2.64162570245716
"792" 5e+05 40 8 62500 0.13026 0.13026 "psmcSim1" 2.64162570245716
"793" 1e+07 10 1024 9766 0.006513 0.006513 "psmcSim2" 3.1445018371226
"794" 1e+07 10 128 78125 0.006513 0.006513 "psmcSim2" 3.02500717698262
"795" 1e+07 10 16 625000 0.006513 0.006513 "psmcSim2" 3.00316925404078
"796" 1e+07 10 1 1e+07 0.006513 0.006513 "psmcSim2" 2.96933936085189
"797" 1e+07 10 256 39063 0.006513 0.006513 "psmcSim2" 3.09386103332142
"798" 1e+07 10 2 5e+06 0.006513 0.006513 "psmcSim2" 2.96990311913334
"799" 1e+07 10 32 312500 0.006513 0.006513 "psmcSim2" 3.04351140374604
"800" 1e+07 10 4 2500000 0.006513 0.006513 "psmcSim2" 2.95635188415493
"801" 1e+07 10 512 19532 0.006513 0.006513 "psmcSim2" 3.03423231029619
"802" 1e+07 10 64 156250 0.006513 0.006513 "psmcSim2" 3.03911454873612
"803" 1e+07 10 8 1250000 0.006513 0.006513 "psmcSim2" 2.96178109112626
"804" 1e+07 20 1024 9766 0.006513 0.006513 "psmcSim2" 2.79680250130224
"805" 1e+07 20 128 78125 0.006513 0.006513 "psmcSim2" 2.78201361220234
"806" 1e+07 20 16 625000 0.006513 0.006513 "psmcSim2" 2.68914567503016
"807" 1e+07 20 1 1e+07 0.006513 0.006513 "psmcSim2" 2.68523705948977
"808" 1e+07 20 256 39063 0.006513 0.006513 "psmcSim2" 2.77491363663392
"809" 1e+07 20 2 5e+06 0.006513 0.006513 "psmcSim2" 2.69028107963406
"810" 1e+07 20 32 312500 0.006513 0.006513 "psmcSim2" 2.69580075271239
"811" 1e+07 20 4 2500000 0.006513 0.006513 "psmcSim2" 2.68789096674335
"812" 1e+07 20 512 19532 0.006513 0.006513 "psmcSim2" 2.83858060734519
"813" 1e+07 20 64 156250 0.006513 0.006513 "psmcSim2" 2.72006740534983
"814" 1e+07 20 8 1250000 0.006513 0.006513 "psmcSim2" 2.69579321796547
"815" 1e+07 30 1024 9766 0.006513 0.006513 "psmcSim2" 2.19252255309157
"816" 1e+07 30 128 78125 0.006513 0.006513 "psmcSim2" 2.14457516451983
"817" 1e+07 30 16 625000 0.006513 0.006513 "psmcSim2" 2.06265809212845
"818" 1e+07 30 1 1e+07 0.006513 0.006513 "psmcSim2" 2.06644439979553
"819" 1e+07 30 256 39063 0.006513 0.006513 "psmcSim2" 2.15346007944531
"820" 1e+07 30 2 5e+06 0.006513 0.006513 "psmcSim2" 2.06790860945682
"821" 1e+07 30 32 312500 0.006513 0.006513 "psmcSim2" 2.09815542451463
"822" 1e+07 30 4 2500000 0.006513 0.006513 "psmcSim2" 2.06965881607251
"823" 1e+07 30 512 19532 0.006513 0.006513 "psmcSim2" 2.10514833492986
"824" 1e+07 30 64 156250 0.006513 0.006513 "psmcSim2" 2.12689437150309
"825" 1e+07 30 8 1250000 0.006513 0.006513 "psmcSim2" 2.05731074290408
"826" 1e+07 40 1024 9766 0.006513 0.006513 "psmcSim2" 2.79536977143789
"827" 1e+07 40 128 78125 0.006513 0.006513 "psmcSim2" 2.75404826899339
"828" 1e+07 40 16 625000 0.006513 0.006513 "psmcSim2" 2.71785364426837
"829" 1e+07 40 1 1e+07 0.006513 0.006513 "psmcSim2" 2.68496606684854
"830" 1e+07 40 256 39063 0.006513 0.006513 "psmcSim2" 2.69967307313999
"831" 1e+07 40 2 5e+06 0.006513 0.006513 "psmcSim2" 2.71729065499594
"832" 1e+07 40 32 312500 0.006513 0.006513 "psmcSim2" 2.72031026041391
"833" 1e+07 40 4 2500000 0.006513 0.006513 "psmcSim2" 2.69078950879722
"834" 1e+07 40 512 19532 0.006513 0.006513 "psmcSim2" 2.64234620262635
"835" 1e+07 40 64 156250 0.006513 0.006513 "psmcSim2" 2.73442543039675
"836" 1e+07 40 8 1250000 0.006513 0.006513 "psmcSim2" 2.68755709409569
"837" 1e+06 10 1024 977 0.06513 0.06513 "psmcSim2" 3.76597298480434
"838" 1e+06 10 128 7813 0.06513 0.06513 "psmcSim2" 3.76597298480434
"839" 1e+06 10 16 62500 0.06513 0.06513 "psmcSim2" 3.76597298480434
"840" 1e+06 10 1 1e+06 0.06513 0.06513 "psmcSim2" 3.76597298480434
"841" 1e+06 10 256 3907 0.06513 0.06513 "psmcSim2" 3.76597298480434
"842" 1e+06 10 2 5e+05 0.06513 0.06513 "psmcSim2" 3.76597298480434
"843" 1e+06 10 32 31250 0.06513 0.06513 "psmcSim2" 3.76597298480434
"844" 1e+06 10 4 250000 0.06513 0.06513 "psmcSim2" 3.76597298480434
"845" 1e+06 10 512 1954 0.06513 0.06513 "psmcSim2" 3.76597298480434
"846" 1e+06 10 64 15625 0.06513 0.06513 "psmcSim2" 3.76597298480434
"847" 1e+06 10 8 125000 0.06513 0.06513 "psmcSim2" 3.76597298480434
"848" 1e+06 20 1024 977 0.06513 0.06513 "psmcSim2" 3.76597298480434
"849" 1e+06 20 128 7813 0.06513 0.06513 "psmcSim2" 3.76597298480434
"850" 1e+06 20 16 62500 0.06513 0.06513 "psmcSim2" 3.76597298480434
"851" 1e+06 20 1 1e+06 0.06513 0.06513 "psmcSim2" 3.76597298480434
"852" 1e+06 20 256 3907 0.06513 0.06513 "psmcSim2" 3.76597298480434
"853" 1e+06 20 2 5e+05 0.06513 0.06513 "psmcSim2" 3.76597298480434
"854" 1e+06 20 32 31250 0.06513 0.06513 "psmcSim2" 3.76597298480434
"855" 1e+06 20 4 250000 0.06513 0.06513 "psmcSim2" 3.76597298480434
"856" 1e+06 20 512 1954 0.06513 0.06513 "psmcSim2" 3.76597298480434
"857" 1e+06 20 64 15625 0.06513 0.06513 "psmcSim2" 3.76597298480434
"858" 1e+06 20 8 125000 0.06513 0.06513 "psmcSim2" 3.76597298480434
"859" 1e+06 30 1024 977 0.06513 0.06513 "psmcSim2" 3.76597298480434
"860" 1e+06 30 128 7813 0.06513 0.06513 "psmcSim2" 3.76597298480434
"861" 1e+06 30 16 62500 0.06513 0.06513 "psmcSim2" 3.76597298480434
"862" 1e+06 30 1 1e+06 0.06513 0.06513 "psmcSim2" 3.76597298480434
"863" 1e+06 30 256 3907 0.06513 0.06513 "psmcSim2" 3.76597298480434
"864" 1e+06 30 2 5e+05 0.06513 0.06513 "psmcSim2" 3.76597298480434
"865" 1e+06 30 32 31250 0.06513 0.06513 "psmcSim2" 3.76597298480434
"866" 1e+06 30 4 250000 0.06513 0.06513 "psmcSim2" 3.76597298480434
"867" 1e+06 30 512 1954 0.06513 0.06513 "psmcSim2" 3.76597298480434
"868" 1e+06 30 64 15625 0.06513 0.06513 "psmcSim2" 3.76597298480434
"869" 1e+06 30 8 125000 0.06513 0.06513 "psmcSim2" 3.76597298480434
"870" 1e+06 40 1024 977 0.06513 0.06513 "psmcSim2" 3.76597298480434
"871" 1e+06 40 128 7813 0.06513 0.06513 "psmcSim2" 3.76597298480434
"872" 1e+06 40 16 62500 0.06513 0.06513 "psmcSim2" 3.76597298480434
"873" 1e+06 40 1 1e+06 0.06513 0.06513 "psmcSim2" 3.76597298480434
"874" 1e+06 40 256 3907 0.06513 0.06513 "psmcSim2" 3.76597298480434
"875" 1e+06 40 2 5e+05 0.06513 0.06513 "psmcSim2" 3.76597298480434
"876" 1e+06 40 32 31250 0.06513 0.06513 "psmcSim2" 3.76597298480434
"877" 1e+06 40 4 250000 0.06513 0.06513 "psmcSim2" 3.76597298480434
"878" 1e+06 40 512 1954 0.06513 0.06513 "psmcSim2" 3.76597298480434
"879" 1e+06 40 64 15625 0.06513 0.06513 "psmcSim2" 3.76597298480434
"880" 1e+06 40 8 125000 0.06513 0.06513 "psmcSim2" 3.76597298480434
"881" 1e+05 10 1024 98 0.6513 0.6513 "psmcSim2" 3.76597298480434
"882" 1e+05 10 128 782 0.6513 0.6513 "psmcSim2" 3.76597298480434
"883" 1e+05 10 16 6250 0.6513 0.6513 "psmcSim2" 3.76597298480434
"884" 1e+05 10 1 1e+05 0.6513 0.6513 "psmcSim2" 3.76597298480434
"885" 1e+05 10 256 391 0.6513 0.6513 "psmcSim2" 3.76597298480434
"886" 1e+05 10 2 50000 0.6513 0.6513 "psmcSim2" 3.76597298480434
"887" 1e+05 10 32 3125 0.6513 0.6513 "psmcSim2" 3.76597298480434
"888" 1e+05 10 4 25000 0.6513 0.6513 "psmcSim2" 3.76597298480434
"889" 1e+05 10 512 196 0.6513 0.6513 "psmcSim2" 3.76597298480434
"890" 1e+05 10 64 1563 0.6513 0.6513 "psmcSim2" 3.76597298480434
"891" 1e+05 10 8 12500 0.6513 0.6513 "psmcSim2" 3.76597298480434
"892" 1e+05 20 1024 98 0.6513 0.6513 "psmcSim2" 3.76597298480434
"893" 1e+05 20 128 782 0.6513 0.6513 "psmcSim2" 3.76597298480434
"894" 1e+05 20 16 6250 0.6513 0.6513 "psmcSim2" 3.76597298480434
"895" 1e+05 20 1 1e+05 0.6513 0.6513 "psmcSim2" 3.76597298480434
"896" 1e+05 20 256 391 0.6513 0.6513 "psmcSim2" 3.76597298480434
"897" 1e+05 20 2 50000 0.6513 0.6513 "psmcSim2" 3.76597298480434
"898" 1e+05 20 32 3125 0.6513 0.6513 "psmcSim2" 3.76597298480434
"899" 1e+05 20 4 25000 0.6513 0.6513 "psmcSim2" 3.76597298480434
"900" 1e+05 20 512 196 0.6513 0.6513 "psmcSim2" 3.76597298480434
"901" 1e+05 20 64 1563 0.6513 0.6513 "psmcSim2" 3.76597298480434
"902" 1e+05 20 8 12500 0.6513 0.6513 "psmcSim2" 3.76597298480434
"903" 1e+05 30 1024 98 0.6513 0.6513 "psmcSim2" 3.76597298480434
"904" 1e+05 30 128 782 0.6513 0.6513 "psmcSim2" 3.76597298480434
"905" 1e+05 30 16 6250 0.6513 0.6513 "psmcSim2" 3.76597298480434
"906" 1e+05 30 1 1e+05 0.6513 0.6513 "psmcSim2" 3.76597298480434
"907" 1e+05 30 256 391 0.6513 0.6513 "psmcSim2" 3.76597298480434
"908" 1e+05 30 2 50000 0.6513 0.6513 "psmcSim2" 3.76597298480434
"909" 1e+05 30 32 3125 0.6513 0.6513 "psmcSim2" 3.76597298480434
"910" 1e+05 30 4 25000 0.6513 0.6513 "psmcSim2" 3.76597298480434
"911" 1e+05 30 512 196 0.6513 0.6513 "psmcSim2" 3.76597298480434
"912" 1e+05 30 64 1563 0.6513 0.6513 "psmcSim2" 3.76597298480434
"913" 1e+05 30 8 12500 0.6513 0.6513 "psmcSim2" 3.76597298480434
"914" 1e+05 40 1024 98 0.6513 0.6513 "psmcSim2" 3.76597298480434
"915" 1e+05 40 128 782 0.6513 0.6513 "psmcSim2" 3.76597298480434
"916" 1e+05 40 16 6250 0.6513 0.6513 "psmcSim2" 3.76597298480434
"917" 1e+05 40 1 1e+05 0.6513 0.6513 "psmcSim2" 3.76597298480434
"918" 1e+05 40 256 391 0.6513 0.6513 "psmcSim2" 3.76597298480434
"919" 1e+05 40 2 50000 0.6513 0.6513 "psmcSim2" 3.76597298480434
"920" 1e+05 40 32 3125 0.6513 0.6513 "psmcSim2" 3.76597298480434
"921" 1e+05 40 4 25000 0.6513 0.6513 "psmcSim2" 3.76597298480434
"922" 1e+05 40 512 196 0.6513 0.6513 "psmcSim2" 3.76597298480434
"923" 1e+05 40 64 1563 0.6513 0.6513 "psmcSim2" 3.76597298480434
"924" 1e+05 40 8 12500 0.6513 0.6513 "psmcSim2" 3.76597298480434
"925" 2e+07 10 1024 19532 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"926" 2e+07 10 128 156250 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"927" 2e+07 10 16 1250000 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"928" 2e+07 10 1 2e+07 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"929" 2e+07 10 256 78125 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"930" 2e+07 10 2 1e+07 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"931" 2e+07 10 32 625000 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"932" 2e+07 10 4 5e+06 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"933" 2e+07 10 512 39063 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"934" 2e+07 10 64 312500 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"935" 2e+07 10 8 2500000 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"936" 2e+07 20 1024 19532 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"937" 2e+07 20 128 156250 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"938" 2e+07 20 16 1250000 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"939" 2e+07 20 1 2e+07 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"940" 2e+07 20 256 78125 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"941" 2e+07 20 2 1e+07 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"942" 2e+07 20 32 625000 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"943" 2e+07 20 4 5e+06 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"944" 2e+07 20 512 39063 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"945" 2e+07 20 64 312500 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"946" 2e+07 20 8 2500000 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"947" 2e+07 30 1024 19532 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"948" 2e+07 30 128 156250 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"949" 2e+07 30 16 1250000 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"950" 2e+07 30 1 2e+07 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"951" 2e+07 30 256 78125 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"952" 2e+07 30 2 1e+07 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"953" 2e+07 30 32 625000 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"954" 2e+07 30 4 5e+06 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"955" 2e+07 30 512 39063 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"956" 2e+07 30 64 312500 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"957" 2e+07 30 8 2500000 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"958" 2e+07 40 1024 19532 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"959" 2e+07 40 128 156250 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"960" 2e+07 40 16 1250000 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"961" 2e+07 40 1 2e+07 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"962" 2e+07 40 256 78125 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"963" 2e+07 40 2 1e+07 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
"964" 2e+07 40 32 625000 0.0032565 0.0032565 "psmcSim2" 3.76597298480434
